Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_006
"Census Tract 273","Census Tract 273, Queens County, New York","36081027300","140","00","36","081","21",,"027300",8631,8631,104760.9,0.0823876404060559
"Census Tract 274","Census Tract 274, Queens County, New York","36081027400","140","00","36","081","21",,"027400",1735,1735,31266.34,0.0554909906918488
"Census Tract 275","Census Tract 275, Queens County, New York","36081027500","140","00","36","081","21",,"027500",6887,6887,100421.4,0.0685810127305609
"Census Tract 276","Census Tract 276, Queens County, New York","36081027600","140","00","36","081","21",,"027600",1165,1165,19034.78,0.0612037584730122
"Census Tract 277","Census Tract 277, Queens County, New York","36081027700","140","00","36","081","21",,"027700",8757,8757,129683,0.0675261815884861
"Census Tract 278","Census Tract 278, Queens County, New York","36081027800","140","00","36","081","21",,"027800",2256,2256,33114.08,0.0681281148792967
"Census Tract 279","Census Tract 279, Queens County, New York","36081027900","140","00","36","081","21",,"027900",6317,6317,92353.9,0.0683999308104902
"Census Tract 280","Census Tract 280, Queens County, New York","36081028000","140","00","36","081","21",,"028000",1551,1551,24184.22,0.0641327295724922
"Census Tract 281","Census Tract 281, Queens County, New York","36081028100","140","00","36","081","21",,"028100",5722,5722,84955.13,0.0673532078140903
"Census Tract 282","Census Tract 282, Queens County, New York","36081028200","140","00","36","081","21",,"028200",1545,1545,21840.87,0.0707389377865843
"Census Tract 283","Census Tract 283, Queens County, New York","36081028300","140","00","36","081","21",,"028300",7415,7415,108064.9,0.0686161480284851
"Census Tract 284","Census Tract 284, Queens County, New York","36081028400","140","00","36","081","21",,"028400",3438,3438,20783.11,0.165422774159571
"Census Tract 285","Census Tract 285, Queens County, New York","36081028500","140","00","36","081","21",,"028500",4729,4729,77786.16,0.060794876269697
"Census Tract 287","Census Tract 287, Queens County, New York","36081028700","140","00","36","081","21",,"028700",6232,6232,82339.28,0.0756868371590911
"Census Tract 288","Census Tract 288, Queens County, New York","36081028800","140","00","36","081","21",,"028800",4230,4230,17218.74,0.245662528166154
"Census Tract 289","Census Tract 289, Queens County, New York","36081028900","140","00","36","081","21",,"028900",5176,5176,77854.12,0.0664833196138361
"Census Tract 291","Census Tract 291, Queens County, New York","36081029100","140","00","36","081","21",,"029100",7039,7039,70012.85,0.100538689754547
"Census Tract 293","Census Tract 293, Queens County, New York","36081029300","140","00","36","081","21",,"029300",1351,1351,23000.55,0.0587377238813462
"Census Tract 294","Census Tract 294, Queens County, New York","36081029400","140","00","36","081","21",,"029400",6664,6664,16217.79,0.410906923120879
"Census Tract 295","Census Tract 295, Queens County, New York","36081029500","140","00","36","081","21",,"029500",3670,3670,52214.63,0.0702868121396701
"Census Tract 297","Census Tract 297, Queens County, New York","36081029700","140","00","36","081","21",,"029700",2162,2162,10704.17,0.201977383678998
"Census Tract 299","Census Tract 299, Queens County, New York","36081029900","140","00","36","081","21",,"029900",0,0,0,0.159491472547363
"Census Tract 306","Census Tract 306, Queens County, New York","36081030600","140","00","36","081","21",,"030600",4213,4213,8151.413,0.516842935179622
"Census Tract 309.02","Census Tract 309.02, Queens County, New York","36081030902","140","00","36","081","21",,"030902",7992,7992,50709.55,0.157603432911658
"Census Tract 309.03","Census Tract 309.03, Queens County, New York","36081030903","140","00","36","081","21",,"030903",6743,6743,49656.5,0.135792907148605
"Census Tract 309.04","Census Tract 309.04, Queens County, New York","36081030904","140","00","36","081","21",,"030904",3712,3712,23787.29,0.156049757759495
"Census Tract 317","Census Tract 317, Queens County, New York","36081031700","140","00","36","081","21",,"031700",6151,6151,23008.8,0.267332512737511
"Census Tract 320","Census Tract 320, Queens County, New York","36081032000","140","00","36","081","21",,"032000",4645,4645,11648.35,0.398769029045694
"Census Tract 327","Census Tract 327, Queens County, New York","36081032700","140","00","36","081","21",,"032700",4255,4255,73054.86,0.058243899199533
"Census Tract 328","Census Tract 328, Queens County, New York","36081032800","140","00","36","081","21",,"032800",2409,2409,16977.5,0.141893707615634
"Census Tract 329","Census Tract 329, Queens County, New York","36081032900","140","00","36","081","21",,"032900",4018,4018,23837.78,0.168555993309622
"Census Tract 330","Census Tract 330, Queens County, New York","36081033000","140","00","36","081","21",,"033000",6170,6170,19495.71,0.316479844694261
"Census Tract 331","Census Tract 331, Queens County, New York","36081033100","140","00","36","081","21",,"033100",0,0,0,1.00492820816158
"Census Tract 334.01","Census Tract 334.01, Queens County, New York","36081033401","140","00","36","081","21",,"033401",3128,3128,14448.77,0.216489033926026
"Census Tract 334.02","Census Tract 334.02, Queens County, New York","36081033402","140","00","36","081","21",,"033402",12575,12575,42980.64,0.292573556325357
"Census Tract 337","Census Tract 337, Queens County, New York","36081033700","140","00","36","081","21",,"033700",3619,3619,62141.86,0.0582377215647331
"Census Tract 339","Census Tract 339, Queens County, New York","36081033900","140","00","36","081","21",,"033900",3400,3400,58379.86,0.0582392659734331
"Census Tract 347","Census Tract 347, Queens County, New York","36081034700","140","00","36","081","21",,"034700",3268,3268,22077.12,0.148026554563187
"Census Tract 351","Census Tract 351, Queens County, New York","36081035100","140","00","36","081","21",,"035100",4240,4240,78867.21,0.0537612529478901
"Census Tract 352","Census Tract 352, Queens County, New York","36081035200","140","00","36","081","21",,"035200",2414,2414,10288.67,0.234626955800567
"Census Tract 353","Census Tract 353, Queens County, New York","36081035300","140","00","36","081","21",,"035300",2690,2690,44916.08,0.0598894666693436
"Census Tract 357","Census Tract 357, Queens County, New York","36081035700","140","00","36","081","21",,"035700",4947,4947,22358.07,0.221262415115437
"Census Tract 358","Census Tract 358, Queens County, New York","36081035800","140","00","36","081","21",,"035800",3927,3927,19491.66,0.20147081762541
"Census Tract 361","Census Tract 361, Queens County, New York","36081036100","140","00","36","081","21",,"036100",2426,2426,39925.98,0.0607624436869978
"Census Tract 363","Census Tract 363, Queens County, New York","36081036300","140","00","36","081","21",,"036300",2397,2397,46021.45,0.0520844112019052
"Census Tract 365","Census Tract 365, Queens County, New York","36081036500","140","00","36","081","21",,"036500",3885,3885,60540.32,0.0641721119943413
"Census Tract 366","Census Tract 366, Queens County, New York","36081036600","140","00","36","081","21",,"036600",2592,2592,18193.58,0.142467841549845
"Census Tract 367","Census Tract 367, Queens County, New York","36081036700","140","00","36","081","21",,"036700",2676,2676,35466.4,0.0754517009345217
"Census Tract 368","Census Tract 368, Queens County, New York","36081036800","140","00","36","081","21",,"036800",2362,2362,26850.45,0.0879687473455475
"Census Tract 371","Census Tract 371, Queens County, New York","36081037100","140","00","36","081","21",,"037100",1597,1597,24560.8,0.065022308983671
"Census Tract 373","Census Tract 373, Queens County, New York","36081037300","140","00","36","081","21",,"037300",2532,2532,26828.71,0.0943764990416944
"Census Tract 375","Census Tract 375, Queens County, New York","36081037500","140","00","36","081","21",,"037500",3783,3783,63134.62,0.0599195826389929
"Census Tract 376","Census Tract 376, Queens County, New York","36081037600","140","00","36","081","21",,"037600",5598,5598,18968.36,0.295122988986822
"Census Tract 377","Census Tract 377, Queens County, New York","36081037700","140","00","36","081","21",,"037700",4227,4227,74567.69,0.0566867491277952
"Census Tract 379","Census Tract 379, Queens County, New York","36081037900","140","00","36","081","21",,"037900",6214,6214,81918.42,0.075855949911737
"Census Tract 381","Census Tract 381, Queens County, New York","36081038100","140","00","36","081","21",,"038100",6808,6808,62975.06,0.108106292384366
"Census Tract 383.01","Census Tract 383.01, Queens County, New York","36081038301","140","00","36","081","21",,"038301",0,0,0,0.204084343247922
"Census Tract 383.02","Census Tract 383.02, Queens County, New York","36081038302","140","00","36","081","21",,"038302",56,56,31.93574,1.75352125183592
"Census Tract 384","Census Tract 384, Queens County, New York","36081038400","140","00","36","081","21",,"038400",2333,2333,20315.44,0.11483875600968
"Census Tract 394","Census Tract 394, Queens County, New York","36081039400","140","00","36","081","21",,"039400",2814,2814,20992.4,0.134048497521996
"Census Tract 398","Census Tract 398, Queens County, New York","36081039800","140","00","36","081","21",,"039800",1657,1657,21314.71,0.077739742423517
"Census Tract 399","Census Tract 399, Queens County, New York","36081039900","140","00","36","081","21",,"039900",4132,4132,62883.14,0.0657091847529795
"Census Tract 400","Census Tract 400, Queens County, New York","36081040000","140","00","36","081","21",,"040000",1267,1267,16746.61,0.0756571072916168
"Census Tract 401","Census Tract 401, Queens County, New York","36081040100","140","00","36","081","21",,"040100",7527,7527,91961.13,0.0818498000762938
"Census Tract 402","Census Tract 402, Queens County, New York","36081040200","140","00","36","081","21",,"040200",1368,1368,16229.54,0.0842907380265854
"Census Tract 403","Census Tract 403, Queens County, New York","36081040300","140","00","36","081","21",,"040300",6777,6777,87786.32,0.0771988132763549
"Census Tract 404","Census Tract 404, Queens County, New York","36081040400","140","00","36","081","21",,"040400",3918,3918,21268.12,0.184219386344647
"Census Tract 405","Census Tract 405, Queens County, New York","36081040500","140","00","36","081","21",,"040500",3303,3303,66289.02,0.0498272578869091
"Census Tract 407","Census Tract 407, Queens County, New York","36081040700","140","00","36","081","21",,"040700",8304,8304,107565.3,0.0771995854807049
"Census Tract 409","Census Tract 409, Queens County, New York","36081040900","140","00","36","081","21",,"040900",5094,5094,86270.27,0.0590469917235138
"Census Tract 411","Census Tract 411, Queens County, New York","36081041100","140","00","36","081","21",,"041100",3947,3947,73891.08,0.0534164637056233
"Census Tract 413","Census Tract 413, Queens County, New York","36081041300","140","00","36","081","21",,"041300",4464,4464,72944.98,0.0611968086338624
"Census Tract 414","Census Tract 414, Queens County, New York","36081041400","140","00","36","081","21",,"041400",4033,4033,22108.3,0.18242015020919
"Census Tract 415","Census Tract 415, Queens County, New York","36081041500","140","00","36","081","21",,"041500",4278,4278,64817.13,0.0660010779972726
"Census Tract 424","Census Tract 424, Queens County, New York","36081042400","140","00","36","081","21",,"042400",2161,2161,10819.03,0.199740693779276
"Census Tract 426","Census Tract 426, Queens County, New York","36081042600","140","00","36","081","21",,"042600",512,512,2506.472,0.204271216700618
"Census Tract 427","Census Tract 427, Queens County, New York","36081042700","140","00","36","081","21",,"042700",4604,4604,70103.8,0.0656740494550554
"Census Tract 432","Census Tract 432, Queens County, New York","36081043200","140","00","36","081","21",,"043200",1166,1166,12868.82,0.0906065974050845
"Census Tract 434","Census Tract 434, Queens County, New York","36081043400","140","00","36","081","21",,"043400",1956,1956,24669.07,0.07928955655393
"Census Tract 437.01","Census Tract 437.01, Queens County, New York","36081043701","140","00","36","081","21",,"043701",3381,3381,58588.86,0.0577072171762958
"Census Tract 437.02","Census Tract 437.02, Queens County, New York","36081043702","140","00","36","081","21",,"043702",6476,6476,90155.78,0.0718312208396332
"Census Tract 439","Census Tract 439, Queens County, New York","36081043900","140","00","36","081","21",,"043900",4790,4790,75402.01,0.0635261630555817
"Census Tract 440","Census Tract 440, Queens County, New York","36081044000","140","00","36","081","21",,"044000",3669,3669,25074.85,0.146321913460603
"Census Tract 443.01","Census Tract 443.01, Queens County, New York","36081044301","140","00","36","081","21",,"044301",4033,4033,78450.88,0.0514079601913214
"Census Tract 443.02","Census Tract 443.02, Queens County, New York","36081044302","140","00","36","081","21",,"044302",5223,5223,48665.52,0.10732443548001
"Census Tract 444","Census Tract 444, Queens County, New York","36081044400","140","00","36","081","21",,"044400",3236,3236,9298.168,0.348025550697532
"Census Tract 446.01","Census Tract 446.01, Queens County, New York","36081044601","140","00","36","081","21",,"044601",3367,3367,38931.11,0.086486114993583
"Census Tract 446.02","Census Tract 446.02, Queens County, New York","36081044602","140","00","36","081","21",,"044602",4596,4596,69870.25,0.0657790692466529
"Census Tract 448","Census Tract 448, Queens County, New York","36081044800","140","00","36","081","21",,"044800",2571,2571,32304.96,0.0795853108199729
"Census Tract 450","Census Tract 450, Queens County, New York","36081045000","140","00","36","081","21",,"045000",1943,1943,29373.62,0.0661477968237691
"Census Tract 452","Census Tract 452, Queens County, New York","36081045200","140","00","36","081","21",,"045200",1153,1153,13957.21,0.0826096491566756
"Census Tract 454","Census Tract 454, Queens County, New York","36081045400","140","00","36","081","21",,"045400",4773,4773,53917.37,0.0885243483753593
"Census Tract 455","Census Tract 455, Queens County, New York","36081045500","140","00","36","081","21",,"045500",12330,12330,208130.8,0.0592415872197091
"Census Tract 456","Census Tract 456, Queens County, New York","36081045600","140","00","36","081","21",,"045600",1338,1338,21587.67,0.0619798238447437
"Census Tract 457","Census Tract 457, Queens County, New York","36081045700","140","00","36","081","21",,"045700",3355,3355,57730.42,0.0581149410730861
"Census Tract 458","Census Tract 458, Queens County, New York","36081045800","140","00","36","081","21",,"045800",2016,2016,21469.64,0.0939000489577558
"Census Tract 459","Census Tract 459, Queens County, New York","36081045900","140","00","36","081","21",,"045900",3975,3975,75210.05,0.0528519823257868
"Census Tract 460","Census Tract 460, Queens County, New York","36081046000","140","00","36","081","21",,"046000",6006,6006,70301.48,0.0854320560558582
"Census Tract 461","Census Tract 461, Queens County, New York","36081046100","140","00","36","081","21",,"046100",3089,3089,70916.12,0.043558502973759
"Census Tract 462","Census Tract 462, Queens County, New York","36081046200","140","00","36","081","21",,"046200",7296,7296,75409.75,0.0967514135200626
"Census Tract 463","Census Tract 463, Queens County, New York","36081046300","140","00","36","081","21",,"046300",4284,4284,69672.21,0.0614879296738054
"Census Tract 464","Census Tract 464, Queens County, New York","36081046400","140","00","36","081","21",,"046400",1643,1643,17942.2,0.0915718528425614
"Census Tract 465","Census Tract 465, Queens County, New York","36081046500","140","00","36","081","21",,"046500",4247,4247,84772.02,0.0500990738181026
"Census Tract 466","Census Tract 466, Queens County, New York","36081046600","140","00","36","081","21",,"046600",3058,3058,33153.41,0.0922378790944205
"Census Tract 467","Census Tract 467, Queens County, New York","36081046700","140","00","36","081","21",,"046700",7112,7112,129703.7,0.0548326864834895
"Census Tract 468","Census Tract 468, Queens County, New York","36081046800","140","00","36","081","21",,"046800",3829,3829,43189.78,0.0886552370126811
"Census Tract 469","Census Tract 469, Queens County, New York","36081046900","140","00","36","081","21",,"046900",8570,8570,146618.9,0.058450849965328
"Census Tract 470","Census Tract 470, Queens County, New York","36081047000","140","00","36","081","21",,"047000",3247,3247,36672.46,0.0885405646667089
"Census Tract 471","Census Tract 471, Queens County, New York","36081047100","140","00","36","081","21",,"047100",4425,4425,72491.55,0.0610415955595161
"Census Tract 472","Census Tract 472, Queens County, New York","36081047200","140","00","36","081","21",,"047200",3760,3760,18865.47,0.199305942730237
"Census Tract 473","Census Tract 473, Queens County, New York","36081047300","140","00","36","081","21",,"047300",3997,3997,56740.14,0.0704439557248914
"Census Tract 475","Census Tract 475, Queens County, New York","36081047500","140","00","36","081","21",,"047500",4835,4835,40085.38,0.120617547262767
"Census Tract 476","Census Tract 476, Queens County, New York","36081047600","140","00","36","081","21",,"047600",1326,1326,6312.574,0.210056957792855
"Census Tract 478","Census Tract 478, Queens County, New York","36081047800","140","00","36","081","21",,"047800",5294,5294,20990.89,0.252204643419197
"Census Tract 479","Census Tract 479, Queens County, New York","36081047900","140","00","36","081","21",,"047900",5456,5456,36475.88,0.149578299204475
"Census Tract 480","Census Tract 480, Queens County, New York","36081048000","140","00","36","081","21",,"048000",2506,2506,28187.74,0.0889038868133752
"Census Tract 481","Census Tract 481, Queens County, New York","36081048100","140","00","36","081","21",,"048100",6781,6781,126241.4,0.0537145345847162
"Census Tract 482","Census Tract 482, Queens County, New York","36081048200","140","00","36","081","21",,"048200",1452,1452,16620.39,0.087362566930812
"Census Tract 483","Census Tract 483, Queens County, New York","36081048300","140","00","36","081","21",,"048300",4047,4047,46503.2,0.0870262719363951
"Census Tract 484","Census Tract 484, Queens County, New York","36081048400","140","00","36","081","21",,"048400",4979,4979,30940.38,0.160922367207879
"Census Tract 485","Census Tract 485, Queens County, New York","36081048500","140","00","36","081","21",,"048500",4598,4598,34898.71,0.131752733989501
"Census Tract 489","Census Tract 489, Queens County, New York","36081048900","140","00","36","081","21",,"048900",1486,1486,11050.31,0.134475912629711
"Census Tract 492","Census Tract 492, Queens County, New York","36081049200","140","00","36","081","21",,"049200",4750,4750,25393.82,0.187053376309079
"Census Tract 493.01","Census Tract 493.01, Queens County, New York","36081049301","140","00","36","081","21",,"049301",2134,2134,33673.5,0.0633732665942854
"Census Tract 493.02","Census Tract 493.02, Queens County, New York","36081049302","140","00","36","081","21",,"049302",2811,2811,26574.4,0.105778482371347
"Census Tract 495","Census Tract 495, Queens County, New York","36081049500","140","00","36","081","21",,"049500",1358,1358,28510.78,0.0476311087155616
"Census Tract 496","Census Tract 496, Queens County, New York","36081049600","140","00","36","081","21",,"049600",3030,3030,28733.81,0.10545068162478
"Census Tract 497","Census Tract 497, Queens County, New York","36081049700","140","00","36","081","21",,"049700",3021,3021,39456.76,0.0765648335050201
"Census Tract 499","Census Tract 499, Queens County, New York","36081049900","140","00","36","081","21",,"049900",5071,5071,27684.9,0.183168416224322
"Census Tract 500","Census Tract 500, Queens County, New York","36081050000","140","00","36","081","21",,"050000",4323,4323,33488.62,0.129088628982065
"Census Tract 502.01","Census Tract 502.01, Queens County, New York","36081050201","140","00","36","081","21",,"050201",1410,1410,21734.29,0.0648744318506495
"Census Tract 502.02","Census Tract 502.02, Queens County, New York","36081050202","140","00","36","081","21",,"050202",1344,1344,22773,0.0590172618560395
"Census Tract 504","Census Tract 504, Queens County, New York","36081050400","140","00","36","081","21",,"050400",1831,1831,21948.75,0.0834216220306812
"Census Tract 505","Census Tract 505, Queens County, New York","36081050500","140","00","36","081","21",,"050500",1657,1657,37625.57,0.0440392001816225
"Census Tract 506","Census Tract 506, Queens County, New York","36081050600","140","00","36","081","21",,"050600",1553,1553,19499.84,0.0796416817375216
"Census Tract 507","Census Tract 507, Queens County, New York","36081050700","140","00","36","081","21",,"050700",3442,3442,24613.36,0.139842732862083
"Census Tract 508","Census Tract 508, Queens County, New York","36081050800","140","00","36","081","21",,"050800",1837,1837,21672.6,0.0847613965778992
"Census Tract 510","Census Tract 510, Queens County, New York","36081051000","140","00","36","081","21",,"051000",1540,1540,21572.84,0.0713860450318689
"Census Tract 511","Census Tract 511, Queens County, New York","36081051100","140","00","36","081","21",,"051100",2097,2097,19788.91,0.105968444641442
"Census Tract 512","Census Tract 512, Queens County, New York","36081051200","140","00","36","081","21",,"051200",2619,2619,18050.26,0.145094880748482
"Census Tract 513","Census Tract 513, Queens County, New York","36081051300","140","00","36","081","21",,"051300",2367,2367,31676.12,0.0747250566411891
"Census Tract 515","Census Tract 515, Queens County, New York","36081051500","140","00","36","081","21",,"051500",2852,2852,32793.25,0.0869691288144964
"Census Tract 516","Census Tract 516, Queens County, New York","36081051600","140","00","36","081","21",,"051600",1866,1866,26220.97,0.0711644223834242
"Census Tract 517","Census Tract 517, Queens County, New York","36081051700","140","00","36","081","21",,"051700",1957,1957,20143.97,0.0971506431690031
"Census Tract 518","Census Tract 518, Queens County, New York","36081051800","140","00","36","081","21",,"051800",1931,1931,29450.23,0.0655682574591079
"Census Tract 520","Census Tract 520, Queens County, New York","36081052000","140","00","36","081","21",,"052000",1521,1521,22874.86,0.0664921999638608
"Census Tract 521","Census Tract 521, Queens County, New York","36081052100","140","00","36","081","21",,"052100",1983,1983,26956.67,0.0735625029922919
"Census Tract 522","Census Tract 522, Queens County, New York","36081052200","140","00","36","081","21",,"052200",1532,1532,23362.35,0.0655755934004327
"Census Tract 524","Census Tract 524, Queens County, New York","36081052400","140","00","36","081","21",,"052400",1739,1739,22958.34,0.0757459107918647
"Census Tract 525","Census Tract 525, Queens County, New York","36081052500","140","00","36","081","21",,"052500",2063,2063,26444.93,0.0780111722525355
"Census Tract 526","Census Tract 526, Queens County, New York","36081052600","140","00","36","081","21",,"052600",1802,1802,25619.94,0.070335847115894
"Census Tract 528","Census Tract 528, Queens County, New York","36081052800","140","00","36","081","21",,"052800",1442,1442,20703.13,0.0696512879596353
"Census Tract 530","Census Tract 530, Queens County, New York","36081053000","140","00","36","081","21",,"053000",2240,2240,25206.91,0.0888645043915261
"Census Tract 531","Census Tract 531, Queens County, New York","36081053100","140","00","36","081","21",,"053100",3114,3114,19023.14,0.163695353028663
"Census Tract 532","Census Tract 532, Queens County, New York","36081053200","140","00","36","081","21",,"053200",1675,1675,22856.49,0.0732833511197735
"Census Tract 534.01","Census Tract 534.01, Queens County, New York","36081053401","140","00","36","081","21",,"053401",1907,1907,19015.14,0.100288495545153
"Census Tract 535","Census Tract 535, Queens County, New York","36081053500","140","00","36","081","21",,"053500",1123,1123,5709.343,0.196695119822949
"Census Tract 536.01","Census Tract 536.01, Queens County, New York","36081053601","140","00","36","081","21",,"053601",1577,1577,21398.36,0.0736972526513636
"Census Tract 538","Census Tract 538, Queens County, New York","36081053800","140","00","36","081","21",,"053800",1755,1755,24015.58,0.0730775586605034
"Census Tract 539","Census Tract 539, Queens County, New York","36081053900","140","00","36","081","21",,"053900",4147,4147,17697.38,0.2343284988193
"Census Tract 540","Census Tract 540, Queens County, New York","36081054000","140","00","36","081","21",,"054000",4222,4222,20887.28,0.202132596753344
"Census Tract 542","Census Tract 542, Queens County, New York","36081054200","140","00","36","081","21",,"054200",5074,5074,24263.95,0.209116798996752
"Census Tract 545","Census Tract 545, Queens County, New York","36081054500","140","00","36","081","21",,"054500",3722,3722,84307.17,0.0441480809949699
"Census Tract 547","Census Tract 547, Queens County, New York","36081054700","140","00","36","081","21",,"054700",4643,4643,92038.69,0.0504461796734193
"Census Tract 548","Census Tract 548, Queens County, New York","36081054800","140","00","36","081","21",,"054800",2319,2319,26635.9,0.0870629516430192
"Census Tract 549","Census Tract 549, Queens County, New York","36081054900","140","00","36","081","21",,"054900",5308,5308,85104.26,0.0623705592458343
"Census Tract 551","Census Tract 551, Queens County, New York","36081055100","140","00","36","081","21",,"055100",4573,4573,76347.49,0.0598971887128435
"Census Tract 552","Census Tract 552, Queens County, New York","36081055200","140","00","36","081","21",,"055200",3064,3064,19118.63,0.16026251859082
"Census Tract 553","Census Tract 553, Queens County, New York","36081055300","140","00","36","081","21",,"055300",2454,2454,44289.34,0.0554083648264007
"Census Tract 554","Census Tract 554, Queens County, New York","36081055400","140","00","36","081","21",,"055400",2303,2303,27052.34,0.0851312824615404
"Census Tract 555","Census Tract 555, Queens County, New York","36081055500","140","00","36","081","21",,"055500",2147,2147,37011.16,0.0580095351793136
"Census Tract 556","Census Tract 556, Queens County, New York","36081055600","140","00","36","081","21",,"055600",2153,2153,24575.45,0.0876077418119312
"Census Tract 557","Census Tract 557, Queens County, New York","36081055700","140","00","36","081","21",,"055700",3915,3915,42474.29,0.0921734000311971
"Census Tract 558","Census Tract 558, Queens County, New York","36081055800","140","00","36","081","21",,"055800",1732,1732,23270.04,0.0744304606816711
"Census Tract 559","Census Tract 559, Queens County, New York","36081055900","140","00","36","081","21",,"055900",1217,1217,19300.1,0.0630566628107929
"Census Tract 560","Census Tract 560, Queens County, New York","36081056000","140","00","36","081","21",,"056000",1647,1647,19888.99,0.0828096500833208
"Census Tract 561","Census Tract 561, Queens County, New York","36081056100","140","00","36","081","21",,"056100",73,73,67.10749,1.08780697053423
"Census Tract 562","Census Tract 562, Queens County, New York","36081056200","140","00","36","081","21",,"056200",1517,1517,24565.23,0.0617539540723741
"Census Tract 564","Census Tract 564, Queens County, New York","36081056400","140","00","36","081","21",,"056400",1783,1783,24504.38,0.072762499285711
"Census Tract 565","Census Tract 565, Queens County, New York","36081056500","140","00","36","081","21",,"056500",1567,1567,34544.93,0.0453612140287909
"Census Tract 566","Census Tract 566, Queens County, New York","36081056600","140","00","36","081","21",,"056600",1487,1487,19835.05,0.0749683010114333
"Census Tract 567","Census Tract 567, Queens County, New York","36081056700","140","00","36","081","21",,"056700",4574,4574,37412.42,0.122258867608653
"Census Tract 568","Census Tract 568, Queens County, New York","36081056800","140","00","36","081","21",,"056800",4550,4550,13863.4,0.328202292829156
"Census Tract 577","Census Tract 577, Queens County, New York","36081057700","140","00","36","081","21",,"057700",3625,3625,50393.47,0.0719339240181808
"Census Tract 579","Census Tract 579, Queens County, New York","36081057900","140","00","36","081","21",,"057900",1592,1592,60327.45,0.0263893114562693
"Census Tract 580","Census Tract 580, Queens County, New York","36081058000","140","00","36","081","21",,"058000",3641,3641,15706.05,0.231821537397084
"Census Tract 581","Census Tract 581, Queens County, New York","36081058100","140","00","36","081","21",,"058100",2662,2662,48421.19,0.0549759303904111
"Census Tract 582","Census Tract 582, Queens County, New York","36081058200","140","00","36","081","21",,"058200",4490,4490,20631.72,0.217626104831374
"Census Tract 583","Census Tract 583, Queens County, New York","36081058300","140","00","36","081","21",,"058300",3254,3254,58889.28,0.0552562405694544
"Census Tract 585","Census Tract 585, Queens County, New York","36081058500","140","00","36","081","21",,"058500",4062,4062,61464.98,0.0660864065779455
"Census Tract 587","Census Tract 587, Queens County, New York","36081058700","140","00","36","081","21",,"058700",3296,3296,59064.15,0.0558037334535913
"Census Tract 589","Census Tract 589, Queens County, New York","36081058900","140","00","36","081","21",,"058900",4196,4196,65755.38,0.0638122647672499
"Census Tract 590","Census Tract 590, Queens County, New York","36081059000","140","00","36","081","21",,"059000",1074,1074,17538.87,0.0612354188513615
"Census Tract 591","Census Tract 591, Queens County, New York","36081059100","140","00","36","081","21",,"059100",5826,5826,74677.17,0.0780158054786354
"Census Tract 592","Census Tract 592, Queens County, New York","36081059200","140","00","36","081","21",,"059200",1280,1280,11730.77,0.109114791265442
"Census Tract 593","Census Tract 593, Queens County, New York","36081059300","140","00","36","081","21",,"059300",3881,3881,39865.09,0.0973533468108733
"Census Tract 594","Census Tract 594, Queens County, New York","36081059400","140","00","36","081","21",,"059400",1537,1537,17927.87,0.085732443548001
"Census Tract 595","Census Tract 595, Queens County, New York","36081059500","140","00","36","081","21",,"059500",4700,4700,30879.57,0.152204180096587
"Census Tract 596","Census Tract 596, Queens County, New York","36081059600","140","00","36","081","21",,"059600",1304,1304,17359.78,0.0751161781444547
"Census Tract 598","Census Tract 598, Queens County, New York","36081059800","140","00","36","081","21",,"059800",1643,1643,20609.82,0.0797192882746947
"Census Tract 599","Census Tract 599, Queens County, New York","36081059900","140","00","36","081","21",,"059900",1525,1525,31080.43,0.0490662505000023
"Census Tract 600","Census Tract 600, Queens County, New York","36081060000","140","00","36","081","21",,"060000",1056,1056,15476.88,0.0682308180578443
"Census Tract 601","Census Tract 601, Queens County, New York","36081060100","140","00","36","081","21",,"060100",2111,2111,35404.62,0.059624986679475
"Census Tract 603","Census Tract 603, Queens County, New York","36081060300","140","00","36","081","21",,"060300",1706,1706,24362.04,0.0700269653759014
"Census Tract 606","Census Tract 606, Queens County, New York","36081060600","140","00","36","081","21",,"060600",1381,1381,16613.28,0.0831262538668133
"Census Tract 607.01","Census Tract 607.01, Queens County, New York","36081060701","140","00","36","081","21",,"060701",25,25,90.87001,0.2751182630962
"Census Tract 608","Census Tract 608, Queens County, New York","36081060800","140","00","36","081","21",,"060800",1413,1413,17307.74,0.0816397604930988
"Census Tract 610","Census Tract 610, Queens County, New York","36081061000","140","00","36","081","21",,"061000",1268,1268,13841.45,0.0916089186513605
"Census Tract 612","Census Tract 612, Queens County, New York","36081061200","140","00","36","081","21",,"061200",1597,1597,15757.35,0.101349504322028
"Census Tract 613.01","Census Tract 613.01, Queens County, New York","36081061301","140","00","36","081","21",,"061301",5295,5295,19209.36,0.275646836973762
"Census Tract 613.02","Census Tract 613.02, Queens County, New York","36081061302","140","00","36","081","21",,"061302",19,19,101.2057,0.187736391056638
"Census Tract 614","Census Tract 614, Queens County, New York","36081061400","140","00","36","081","21",,"061400",1234,1234,12371.85,0.0997425470697162
"Census Tract 616.01","Census Tract 616.01, Queens County, New York","36081061601","140","00","36","081","21",,"061601",2180,2180,14981.2,0.145515732119222
