ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
36,NEW YORK,NY,36081,Queens,36081020500,"Census Tract 205, Queens County, New York",0.226886276566,1205,203,449,18,391,40,110,76,37,21,24100,4577,161,53,135,57,227,97,57,35,47,28.6,1106,207.9,268,100.8,21,20.0,0,12,19,13.0,179,54,8,4,9.1,6.2,5.3,2.9,24100.0,4577.0,19.2,5.8,11.2,4.9,18.8,7.4,4.7,3.0,12.0,7.2,91.8,7.6,24.5,8.4,4.7,4.5,0.0,7.0,4.9,3.3,45.8,12.3,0.7,0.3,0.3737,0.4988,0.6636,0.7829,2.319,0.6123,0.2604,0.2625,0.0279,0.7387,1.2895,0.1083,0.9203,0.9727,1.893,0.9709,0.5022,0.0,0.7766,0.9719,0.6342,2.8849,0.7459,8.3864,0.68,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,3,165,69,13.7,5.6,6806
36,NEW YORK,NY,36081,Queens,36081020800,"Census Tract 208, Queens County, New York",0.210026360532,2678,388,689,51,638,63,361,205,133,86,25974,5124,514,180,211,76,630,147,264,96,61,40.8,2394,428.1,280,142.5,0,17.0,17,23,108,63.1,135,59,0,12,13.5,7.2,8.8,4.9,25974.0,5124.0,27.4,9.2,7.9,2.8,23.5,4.3,9.9,3.3,9.6,6.3,89.4,9.4,11.3,5.6,0.0,2.5,2.5,3.3,16.9,9.7,21.2,9.0,0.0,0.4,0.5528,0.7924,0.5941,0.9021,2.8414,0.7633,0.1091,0.5903,0.2995,0.6149,1.6138,0.2444,0.9045,0.8862,1.7907,0.9268,0.0,0.631,0.9686,0.8945,0.0,2.4941,0.5763,8.74,0.7287,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,211,133,7.9,4.8,2119
36,NEW YORK,NY,36081,Queens,36081024300,"Census Tract 243, Queens County, New York",0.20854334275,5545,584,1909,90,1714,118,344,168,131,63,27404,3133,857,209,867,210,961,222,391,122,57,48.1,3938,691.3,1380,331.3,96,53.8,0,17,151,66.2,430,131,0,17,6.2,3.0,4.5,2.1,27404.0,3133.0,21.0,4.3,15.6,3.8,17.3,3.6,7.1,2.0,3.3,2.8,71.0,10.0,25.8,5.6,5.0,2.8,0.0,1.7,8.8,3.8,25.1,7.1,0.0,0.3,0.2298,0.3946,0.5413,0.8161,1.9818,0.5099,0.5202,0.1889,0.114,0.1382,0.9613,0.0472,0.8048,0.977,1.7818,0.9227,0.5129,0.0,0.8969,0.9181,0.0,2.3279,0.5021,7.0528,0.4767,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,500,184,9.0,3.3,2566
36,NEW YORK,NY,36081,Queens,36081025700,"Census Tract 257, Queens County, New York",0.058141941874,1545,171,586,34,545,40,102,41,28,22,36276,7697,306,92,212,59,252,78,62,29,36,29.0,1208,193.7,325,117.4,166,40.8,0,12,46,27.2,269,53,12,22,6.6,2.8,2.9,2.2,36276.0,7697.0,25.8,6.6,13.7,3.6,16.3,4.7,4.0,1.8,6.6,5.3,78.2,9.1,22.8,7.8,28.3,6.8,0.0,5.4,8.4,5.0,49.4,8.7,0.8,1.4,0.2499,0.1818,0.2879,0.8852,1.6048,0.3894,0.4031,0.1516,0.0162,0.3994,0.9703,0.0482,0.8423,0.9667,1.809,0.9352,0.8629,0.0,0.8897,0.9765,0.6536,3.3827,0.9065,7.7668,0.5882,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,277,119,17.9,7.3,1741
36,NEW YORK,NY,36081,Queens,36081026200,"Census Tract 262, Queens County, New York",0.055364324086,1157,213,400,34,348,44,106,76,70,47,24261,4335,80,53,100,38,243,70,138,47,48,27.5,1151,213.2,31,49.1,0,17.0,0,12,22,24.2,86,39,0,12,9.2,6.2,10.7,6.9,24261.0,4335.0,10.7,6.4,8.6,3.3,21.0,4.7,11.9,4.3,13.8,7.7,99.5,2.0,2.8,4.4,0.0,4.3,0.0,7.8,6.3,6.9,24.7,10.2,0.0,1.0,0.3785,0.8673,0.6569,0.5248,2.4275,0.6453,0.1365,0.4036,0.4483,0.8058,1.7942,0.3498,0.9918,0.6475,1.6393,0.8555,0.0,0.0,0.8366,0.9163,0.0,1.7529,0.2648,7.6139,0.5652,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,126,61,10.9,4.5,436
36,NEW YORK,NY,36081,Queens,36081027000,"Census Tract 270, Queens County, New York",0.071455124936,2071,302,539,34,458,54,533,273,226,117,22513,4359,273,102,224,74,590,159,220,90,141,60.2,1995,321.1,72,81.8,0,17.0,0,12,93,56.6,88,51,13,13,25.7,12.1,21.0,10.0,22513.0,4359.0,23.0,6.9,10.8,3.8,28.5,6.5,10.6,4.0,30.8,12.6,96.3,6.6,3.8,4.3,0.0,3.2,0.0,5.8,20.3,12.1,19.2,10.4,0.6,0.6,0.8339,0.9846,0.7223,0.8472,3.388,0.9015,0.2397,0.8559,0.3526,0.9917,2.4399,0.7695,0.9547,0.7085,1.6632,0.8669,0.0,0.0,0.9802,0.8787,0.6113,2.4702,0.5659,9.9613,0.8735,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,4,176,96,8.5,4.2,686
36,NEW YORK,NY,36081,Queens,36081027200,"Census Tract 272, Queens County, New York",0.05933422485,2189,379,608,37,596,39,306,200,88,49,21901,4615,325,108,260,76,514,178,208,76,38,35.2,2175,379.4,78,76.2,8,18.4,0,12,46,37.9,217,66,0,12,14.0,8.9,8.0,4.1,21901.0,4615.0,22.1,6.8,11.9,3.5,23.5,7.0,9.5,2.8,6.4,5.9,99.4,2.1,3.7,3.6,1.3,3.0,0.0,5.2,7.7,6.3,36.4,10.6,0.0,0.5,0.571,0.7466,0.7437,0.8343,2.8956,0.7783,0.2994,0.5903,0.2696,0.3837,1.543,0.2091,0.9904,0.7029,1.6933,0.8806,0.3297,0.0,0.8751,0.9554,0.0,2.1602,0.4273,8.2921,0.6664,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,88,51,4.0,2.5,977
36,NEW YORK,NY,36081,Queens,36081027400,"Census Tract 274, Queens County, New York",0.055491737746,1571,158,616,19,576,38,145,111,45,50,26369,3418,174,72,216,75,259,89,198,83,5,15.0,1571,158.5,13,46.9,7,15.6,0,12,0,17.0,161,66,0,12,9.2,7.0,5.2,5.8,26369.0,3418.0,14.0,5.8,13.7,5.0,16.5,5.4,12.6,5.2,0.9,2.6,100.0,0.8,0.9,3.1,1.1,2.5,0.0,5.1,0.0,3.0,28.0,11.1,0.0,0.8,0.3785,0.4859,0.5794,0.6504,2.0942,0.5439,0.4031,0.1585,0.5008,0.0271,1.0895,0.0643,0.9967,0.4116,1.4083,0.7406,0.3136,0.0,0.0,0.931,0.0,1.2446,0.1193,5.8366,0.2859,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,86,55,5.5,3.6,468
36,NEW YORK,NY,36081,Queens,36081027600,"Census Tract 276, Queens County, New York",0.061287128766,1533,225,433,21,416,34,117,114,38,46,25158,4236,221,60,219,67,328,105,147,65,65,37.9,1514,225.9,54,58.0,6,14.4,0,12,21,23.3,123,59,0,12,7.7,7.3,4.8,5.8,25158.0,4236.0,19.9,5.4,14.3,5.1,21.4,6.1,9.6,4.6,15.6,9.0,98.8,2.6,3.9,4.2,1.4,3.3,0.0,7.2,5.0,5.6,29.6,13.4,0.0,0.8,0.3051,0.4346,0.6232,0.797,2.1599,0.5641,0.4395,0.4336,0.2769,0.8554,2.0054,0.4902,0.9828,0.7135,1.6963,0.8822,0.3377,0.0,0.782,0.9367,0.0,2.0564,0.3833,7.918,0.6108,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,144,79,9.4,4.6,882
36,NEW YORK,NY,36081,Queens,36081028200,"Census Tract 282, Queens County, New York",0.070452804144,1950,223,550,20,530,30,128,87,35,27,28473,4028,153,72,234,63,525,115,231,80,40,33.3,1911,226.4,52,54.2,0,17.0,0,12,17,16.6,136,53,0,12,6.6,4.4,3.4,2.5,28473.0,4028.0,12.2,5.5,12.0,3.2,26.9,5.0,11.8,3.9,7.5,6.3,98.0,3.0,2.9,3.0,0.0,3.1,0.0,5.7,3.2,3.1,25.7,9.8,0.0,0.6,0.2499,0.2452,0.503,0.5867,1.5848,0.3833,0.3048,0.7908,0.4403,0.4708,2.0067,0.4912,0.973,0.6546,1.6276,0.8499,0.0,0.0,0.6566,0.921,0.0,1.5776,0.2056,6.7967,0.4363,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,100,57,5.1,2.9,594
36,NEW YORK,NY,36081,Queens,36081028400,"Census Tract 284, Queens County, New York",0.16581343441,4157,496,1241,21,1188,56,702,311,199,93,23583,2935,246,153,528,139,1009,267,412,163,236,101.6,4139,496.3,52,68.4,15,25.9,0,12,87,65.8,322,110,0,12,17.2,7.5,9.1,4.4,23583.0,2935.0,9.3,5.8,12.7,3.8,24.3,5.7,9.9,3.9,19.9,8.5,99.6,1.1,1.3,1.7,1.2,2.1,0.0,2.6,7.3,5.5,27.1,9.2,0.0,0.3,0.6677,0.8068,0.6836,0.4605,2.6186,0.7004,0.3451,0.6454,0.2995,0.9317,2.2217,0.64,0.9929,0.4857,1.4786,0.7772,0.3217,0.0,0.8654,0.9274,0.0,2.1145,0.4075,8.4334,0.6869,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,3,299,126,7.2,3.0,1852
36,NEW YORK,NY,36081,Queens,36081028800,"Census Tract 288, Queens County, New York",0.27456292373,5028,519,1521,39,1418,71,466,182,193,96,24854,3074,425,138,616,122,1195,262,540,161,252,110.9,4998,519.8,189,142.7,40,37.0,0,17,95,65.0,314,110,0,17,9.3,3.8,7.0,3.3,24854.0,3074.0,12.2,3.5,12.3,2.5,23.8,4.6,10.7,3.2,17.8,7.8,99.4,1.3,4.0,3.0,2.6,2.4,0.0,2.1,6.7,4.6,22.1,7.6,0.0,0.3,0.3832,0.6726,0.6349,0.5867,2.2774,0.6001,0.3221,0.6115,0.36,0.9019,2.1955,0.6223,0.9904,0.7182,1.7086,0.8883,0.414,0.0,0.8494,0.9009,0.0,2.1643,0.4292,8.3458,0.6741,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,3,532,230,10.6,4.5,1733
36,NEW YORK,NY,36081,Queens,36081029700,"Census Tract 297, Queens County, New York",0.200473038746,1888,294,692,63,650,68,205,149,48,40,32143,5549,231,79,271,73,428,139,146,54,60,44.0,1153,333.8,221,93.6,12,17.7,0,12,47,26.1,262,68,0,12,11.0,7.7,5.4,4.2,32143.0,5549.0,17.9,5.3,14.4,4.4,22.7,6.5,7.7,2.8,9.2,6.7,61.1,14.9,12.2,4.8,1.7,2.6,0.0,4.6,7.2,3.9,40.3,9.3,0.0,0.6,0.4582,0.5105,0.3869,0.7551,2.1107,0.5489,0.4456,0.532,0.1478,0.5901,1.7155,0.3016,0.7516,0.8965,1.6481,0.8595,0.3594,0.0,0.8631,0.9636,0.0,2.1861,0.4388,7.6604,0.5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,220,103,11.7,4.9,4463
36,NEW YORK,NY,36081,Queens,36081031700,"Census Tract 317, Queens County, New York",0.296386567076,6014,776,2831,75,2286,216,330,241,97,76,42915,12979,539,212,1299,339,921,253,554,231,107,101.1,1624,1068.8,499,238.8,440,173.2,0,17,105,63.8,750,195,15,15,5.5,4.0,3.2,2.6,42915.0,12979.0,11.7,4.4,21.6,5.4,15.3,3.7,9.2,3.3,4.7,4.4,27.0,17.4,8.8,4.1,15.5,6.1,0.0,1.1,4.6,2.8,32.8,8.1,0.2,0.2,0.1942,0.2193,0.1789,0.5673,1.1597,0.2454,0.8325,0.1219,0.2474,0.2415,1.4433,0.1642,0.4673,0.8509,1.3182,0.6937,0.742,0.0,0.7604,0.9468,0.44,2.8892,0.7476,6.8104,0.4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,139,105,2.3,1.7,6591
36,NEW YORK,NY,36081,Queens,36081033401,"Census Tract 334.01, Queens County, New York",0.216472333422,3486,363,1112,39,1041,56,273,143,116,66,27554,2951,306,107,424,75,866,187,259,88,140,55.4,3453,365.1,30,53.1,95,37.9,0,12,49,33.0,230,69,0,12,8.0,4.0,6.4,3.5,27554.0,2951.0,13.5,4.1,12.2,2.3,24.8,4.7,7.4,2.5,13.4,5.3,99.1,1.8,0.9,1.6,8.5,3.4,0.0,2.9,4.7,3.2,22.1,6.5,0.0,0.3,0.3204,0.6185,0.5356,0.6337,2.1082,0.548,0.3164,0.6778,0.1306,0.7924,1.9172,0.4269,0.9867,0.4116,1.3983,0.7351,0.6138,0.0,0.7664,0.9009,0.0,2.2811,0.4803,7.7048,0.5789,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,270,100,7.7,2.5,1533
36,NEW YORK,NY,36081,Queens,36081035200,"Census Tract 352, Queens County, New York",0.23406468495,2913,323,833,33,820,40,335,163,84,46,27957,3500,281,83,371,64,838,201,318,84,80,42.1,2753,370.3,0,48.0,0,17.0,0,12,58,41.9,201,61,19,9,11.5,5.5,5.7,2.8,27957.0,3500.0,15.7,5.1,12.7,2.3,28.8,6.1,10.9,3.1,9.8,5.1,94.5,7.2,0.0,1.8,0.0,2.0,0.0,3.8,7.1,5.1,24.5,7.5,0.7,0.3,0.4783,0.5449,0.5206,0.7008,2.2446,0.59,0.3451,0.8655,0.3749,0.6267,2.2122,0.6339,0.9396,0.0,0.9396,0.4791,0.0,0.0,0.8605,0.9152,0.6342,2.4099,0.5374,7.8063,0.5939,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,167,97,5.7,3.4,3106
36,NEW YORK,NY,36081,Queens,36081035800,"Census Tract 358, Queens County, New York",0.20250470747,4202,473,1364,58,1273,72,562,321,165,90,30532,3094,313,128,636,144,882,263,456,148,141,78.9,4143,476.1,105,96.8,60,59.9,0,12,62,45.6,410,111,13,6,13.4,7.8,7.3,3.8,30532.0,3094.0,10.8,4.3,15.1,3.5,21.0,5.8,10.9,3.4,11.1,6.2,98.6,2.3,2.6,2.4,4.4,4.4,0.0,2.4,4.9,3.6,32.2,8.6,0.3,0.1,0.5489,0.6972,0.4344,0.5297,2.2102,0.5797,0.4887,0.4036,0.3749,0.697,1.9642,0.4588,0.9802,0.6314,1.6116,0.8423,0.4916,0.0,0.7766,0.9452,0.5022,2.7156,0.674,8.5016,0.6962,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,327,163,7.8,3.8,1696
36,NEW YORK,NY,36081,Queens,36081036600,"Census Tract 366, Queens County, New York",0.142723762606,2891,363,1040,35,986,53,450,172,114,57,29525,3855,249,73,476,75,591,137,349,114,115,67.4,2877,363.7,74,84.3,10,17.0,0,12,84,51.3,295,79,0,12,15.6,6.1,7.6,3.4,29525.0,3855.0,12.2,3.3,16.5,2.9,20.4,4.0,12.1,3.7,11.7,6.8,99.5,1.5,2.8,3.1,1.0,1.6,0.0,3.1,8.5,5.2,29.9,7.9,0.0,0.4,0.6224,0.7194,0.467,0.5867,2.3955,0.6355,0.5753,0.3628,0.4635,0.7253,2.1269,0.5751,0.9918,0.6475,1.6393,0.8555,0.3048,0.0,0.8915,0.9379,0.0,2.1342,0.4159,8.2959,0.667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,242,96,8.4,3.0,2170
36,NEW YORK,NY,36081,Queens,36081036700,"Census Tract 367, Queens County, New York",0.075512284752,2387,369,928,38,736,65,452,227,132,50,20227,2575,378,102,345,119,478,164,168,51,91,53.3,2324,371.0,340,109.0,18,28.3,0,12,46,34.5,324,80,0,12,19.1,10.8,11.1,4.5,20227.0,2575.0,22.3,5.8,14.5,4.0,20.0,6.1,7.0,2.3,12.4,7.2,97.4,3.9,14.6,4.1,1.9,3.0,0.0,3.4,6.3,4.7,44.0,9.9,0.0,0.5,0.7151,0.8789,0.7998,0.837,3.2308,0.8644,0.4523,0.3357,0.1087,0.7555,1.6522,0.2655,0.9659,0.919,1.8849,0.9676,0.3732,0.0,0.8366,0.9696,0.0,2.1794,0.4358,8.9473,0.7544,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,3,296,96,12.4,3.8,1267
36,NEW YORK,NY,36081,Queens,36081037100,"Census Tract 371, Queens County, New York",0.072384086348,1301,199,579,26,429,50,169,89,34,27,29162,3691,225,72,243,68,203,72,132,69,9,18.4,1266,199.8,129,72.2,20,25.1,0,12,23,18.6,98,41,15,7,13.0,6.8,5.2,4.1,29162.0,3691.0,23.4,6.4,18.7,6.1,15.6,5.0,10.1,5.3,2.1,4.3,97.3,3.8,10.3,5.6,3.5,4.3,0.0,5.5,5.4,4.3,22.8,9.1,1.2,0.5,0.5343,0.4859,0.4791,0.8535,2.3528,0.6227,0.704,0.1298,0.3138,0.0701,1.2177,0.0906,0.965,0.8738,1.8388,0.9492,0.4566,0.0,0.8015,0.9053,0.7097,2.8731,0.7416,8.2824,0.6648,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,106,73,8.1,5.5,545
36,NEW YORK,NY,36081,Queens,36081040400,"Census Tract 404, Queens County, New York",0.185102704228,4103,454,1363,69,1294,87,331,195,252,114,29554,5735,291,113,629,135,949,253,491,147,233,108.2,4059,456.6,74,75.9,53,44.0,10,15,65,47.5,361,102,0,12,8.1,4.8,11.8,4.8,29554.0,5735.0,10.3,4.0,15.3,4.0,23.1,5.6,12.0,3.8,18.0,8.3,98.9,2.0,1.9,1.9,3.9,3.2,0.7,1.1,5.0,3.7,27.9,7.8,0.0,0.3,0.3255,0.8969,0.4662,0.5076,2.1962,0.5753,0.5008,0.5609,0.4555,0.9052,2.4224,0.7602,0.984,0.5653,1.5493,0.8129,0.4731,0.4938,0.782,0.9305,0.0,2.6794,0.6578,8.8473,0.7426,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,3,206,116,5.0,2.8,1517
36,NEW YORK,NY,36081,Queens,36081041400,"Census Tract 414, Queens County, New York",0.18270925793,4409,511,1430,59,1355,79,947,482,305,126,23335,3432,699,239,488,122,908,212,541,182,186,94.3,4348,512.5,176,124.7,145,78.3,0,12,52,48.5,522,113,5,6,21.5,10.4,12.1,4.4,23335.0,3432.0,23.8,7.0,11.1,2.5,20.6,4.2,12.3,3.7,13.7,6.9,98.6,2.1,4.3,3.0,10.1,5.5,0.0,2.2,3.8,3.6,38.5,7.8,0.1,0.1,0.7661,0.9037,0.693,0.8593,3.2221,0.8621,0.2551,0.3759,0.479,0.8021,1.9121,0.4238,0.9802,0.7313,1.7115,0.8896,0.65,0.0,0.7075,0.9598,0.3791,2.6964,0.6657,9.5421,0.8267,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,659,215,14.9,4.7,2316
36,NEW YORK,NY,36081,Queens,36081044000,"Census Tract 440, Queens County, New York",0.146162387018,3828,464,1235,73,1097,96,539,264,311,158,22169,3283,680,200,317,114,935,232,389,137,125,65.0,3805,464.9,286,189.3,0,17.0,0,12,29,28.6,356,100,0,12,14.1,6.3,15.7,6.9,22169.0,3283.0,27.4,6.8,8.3,2.9,24.4,5.3,10.2,3.5,11.4,5.8,99.4,1.5,8.1,5.3,0.0,1.4,0.0,2.6,2.6,2.6,32.5,8.3,0.0,0.3,0.5743,0.9552,0.7348,0.9021,3.1664,0.8478,0.1247,0.6519,0.3217,0.7112,1.8095,0.3594,0.9904,0.8384,1.8288,0.9444,0.0,0.0,0.5935,0.946,0.0,1.5395,0.1941,8.3442,0.6738,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4,715,305,18.7,7.5,1245
36,NEW YORK,NY,36081,Queens,36081045000,"Census Tract 450, Queens County, New York",0.066472864728,2193,270,565,43,533,44,157,93,94,42,37248,12685,157,51,301,55,433,115,179,47,10,19.2,1922,286.6,216,108.3,0,17.0,0,12,72,36.4,98,41,0,12,7.2,4.3,7.8,3.4,37248.0,12685.0,10.8,3.3,13.7,2.8,19.7,4.6,8.2,2.4,1.9,3.6,87.6,7.4,10.3,5.0,0.0,3.0,0.0,5.6,13.5,6.7,18.4,7.5,0.0,0.5,0.2803,0.7332,0.2686,0.5297,1.8118,0.4555,0.4031,0.3164,0.1793,0.0613,0.9601,0.0471,0.8935,0.8738,1.7673,0.9157,0.0,0.0,0.9495,0.8716,0.0,1.8211,0.2898,6.3603,0.3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,266,136,12.1,5.9,710
36,NEW YORK,NY,36081,Queens,36081047000,"Census Tract 470, Queens County, New York",0.088540524538,3300,336,920,43,890,54,509,222,144,81,22052,3887,562,121,533,109,708,169,368,99,118,59.9,3231,339.8,328,113.4,6,14.4,0,12,63,39.2,255,68,11,5,15.4,6.6,8.8,4.1,22052.0,3887.0,24.8,5.1,16.2,3.3,21.5,4.6,11.2,2.9,13.3,6.7,97.9,2.6,10.6,3.5,0.7,1.6,0.0,3.5,7.1,4.4,28.7,7.6,0.3,0.1,0.6164,0.7924,0.7387,0.8734,3.0209,0.8112,0.5566,0.4412,0.3964,0.7888,2.183,0.6141,0.9716,0.8778,1.8494,0.9537,0.2726,0.0,0.8605,0.9337,0.5022,2.569,0.6085,9.6223,0.8363,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,578,183,17.5,5.0,1616
36,NEW YORK,NY,36081,Queens,36081048200,"Census Tract 482, Queens County, New York",0.088177202556,1584,151,428,18,411,25,198,119,63,36,28592,3666,131,56,249,70,296,105,179,68,12,20.0,1512,155.0,64,49.1,90,36.7,0,12,28,24.4,65,33,83,31,13.1,7.6,8.2,4.1,28592.0,3666.0,12.4,4.9,15.7,4.6,18.7,6.4,11.8,4.1,2.9,4.9,95.5,3.6,4.2,3.2,21.0,8.5,0.0,7.3,6.8,5.9,15.8,8.0,5.2,1.9,0.538,0.759,0.4987,0.5944,2.3901,0.6339,0.5258,0.2565,0.4403,0.1125,1.3351,0.1228,0.9476,0.7272,1.6748,0.8723,0.8054,0.0,0.8525,0.842,0.9059,3.4058,0.9115,8.8058,0.7373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,90,42,5.9,2.8,1496
36,NEW YORK,NY,36081,Queens,36081050400,"Census Tract 504, Queens County, New York",0.083516565314,1960,221,580,28,532,43,115,69,135,54,26708,3462,105,50,258,69,355,82,241,73,59,35.1,1923,224.6,62,54.2,93,33.2,0,12,67,31.3,79,40,15,7,5.9,3.5,11.1,4.3,26708.0,3462.0,7.6,3.2,13.2,3.4,18.1,3.7,12.3,3.6,11.1,6.5,98.1,3.0,3.3,2.9,16.0,5.7,0.0,5.4,12.6,5.8,14.8,7.4,0.8,0.3,0.2148,0.8789,0.5658,0.3735,2.033,0.5251,0.374,0.2249,0.479,0.697,1.7749,0.3378,0.9742,0.6799,1.6541,0.8625,0.7489,0.0,0.9426,0.828,0.6536,3.1731,0.8468,8.6351,0.7146,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,347,165,17.7,7.7,1089
36,NEW YORK,NY,36081,Queens,36081050500,"Census Tract 505, Queens County, New York",0.044831461526,1502,235,648,40,573,60,103,67,61,58,38336,5894,143,59,210,76,307,111,105,47,39,33.3,882,278.8,140,75.3,22,25.0,0,12,5,12.1,126,36,0,12,6.9,4.4,7.2,6.7,38336.0,5894.0,13.0,4.5,14.0,5.0,20.4,6.7,7.0,3.2,6.8,5.8,58.7,16.1,10.1,5.2,3.4,3.9,0.0,4.9,0.9,2.1,22.0,5.8,0.0,0.8,0.2654,0.6891,0.2478,0.6157,1.818,0.4573,0.4216,0.3628,0.1087,0.4154,1.3085,0.1143,0.7373,0.8712,1.6085,0.8409,0.4525,0.0,0.319,0.9002,0.0,1.6717,0.2357,6.4067,0.3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,169,105,11.3,7.2,398
36,NEW YORK,NY,36081,Queens,36081050600,"Census Tract 506, Queens County, New York",0.079586433056,1490,235,439,31,433,33,134,147,41,36,31315,6954,216,93,253,70,278,153,181,73,23,25.6,1490,235.3,83,81.5,0,17.0,0,12,23,28.6,111,45,0,12,9.0,9.4,5.1,4.4,31315.0,6954.0,19.7,8.1,17.0,5.1,18.7,9.8,12.1,4.6,5.3,5.9,100.0,0.8,5.9,5.7,0.0,3.9,0.0,7.1,5.3,6.6,25.6,10.3,0.0,0.8,0.369,0.4732,0.4109,0.793,2.0461,0.529,0.6068,0.2565,0.4635,0.293,1.6198,0.2476,0.9967,0.7879,1.7846,0.9241,0.0,0.0,0.797,0.9204,0.0,1.7174,0.2521,7.1679,0.495,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,159,83,10.7,5.6,490
36,NEW YORK,NY,36081,Queens,36081051200,"Census Tract 512, Queens County, New York",0.145094814988,2763,383,699,56,665,60,238,127,195,77,26222,3539,383,136,418,89,692,189,259,81,128,61.9,2748,383.2,134,101.0,0,17.0,0,12,68,40.8,109,45,0,12,8.7,4.7,13.5,4.8,26222.0,3539.0,21.7,6.8,15.1,3.5,25.0,5.9,9.4,3.0,19.2,9.1,99.5,1.5,5.3,4.0,0.0,2.4,0.0,4.5,10.2,6.1,16.4,6.8,0.0,0.4,0.3547,0.9302,0.5846,0.8278,2.6973,0.7229,0.4887,0.6898,0.2621,0.9232,2.3638,0.7274,0.9918,0.7695,1.7613,0.913,0.0,0.0,0.9177,0.8497,0.0,1.7674,0.2707,8.5898,0.7083,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,4,153,71,5.5,2.6,1096
