ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,Shape_STAr,Shape_STLe
"36",NEW YORK,NY,"36081",Queens,"36081040700","Census Tract 407, Queens County, New York",0.077035457142,"9272","962","2050","88","1962","100","1822","538","185","85","14853","1502","2606","557","605","148","2813","466","534","129","403",142.8,"9016",982.8,"3578",570.4,"263",92,"0","17","677",174.3,"1371","147","0","17",20.3,5.7,4,1.8,14853,1502,45.7,6.6,6.5,1.6,30.3,3.9,5.8,1.4,20.5,7.2,97.2,3.3,44,5.5,12.8,4.5,0,1.6,34.5,8.7,69.9,6.8,0,0.2,0.7417,0.3272,0.9331,0.9843,2.9863,0.8026,0.0649,0.9074,0.0578,0.9392,1.9693,0.4627,0.9638,0.9978,1.9616,0.9943,0.6993,0,0.9967,0.9924,0,2.6884,0.6619,9.6056,0.8342,"0","0","1","1","2","0","1","0","1","2","1","1","2","0","0","1","1","0","2","8","3135","637",33.8,5.4,"2717",1.97555035e-05,0.025158096863
"36",NEW YORK,NY,"36081",Queens,"36081040900","Census Tract 409, Queens County, New York",0.058868585838,"5533","816","1343","74","1211","99","1418","491","110","70","15737","2374","1992","351","429","162","1387","392","528","183","179",93.5,"5480",817,"2568",505.9,"391",118.8,"0","17","537",148.8,"765","139","0","17",25.7,8.6,3.9,2.6,15737,2374,56,6.2,7.8,3.2,25.1,6,9.5,3.6,14.8,7.6,99,2.2,51,7.4,29.1,8.7,0,2.4,44.3,11.7,63.2,9.7,0,0.3,0.8339,0.3138,0.9157,0.9962,3.0596,0.8216,0.1053,0.6954,0.2696,0.8348,1.9051,0.4191,0.9854,0.9994,1.9848,0.999,0.8675,0,0.9991,0.9887,0,2.8553,0.734,9.8048,0.856,"0","0","1","1","2","0","0","0","0","0","1","1","2","0","0","1","1","0","2","6","1617","457",29.2,5.9,"2284",1.7168465e-05,0.0234363899783
"36",NEW YORK,NY,"36081",Queens,"36081041100","Census Tract 411, Queens County, New York",0.053158909462,"3902","439","956","55","885","64","689","315","94","45","17238","1799","1100","230","249","68","950","194","300","96","139",55.2,"3870",439.7,"1473",257.2,"0",17,"0","12","206",68.6,"449","78","0","12",17.7,7.5,4.4,2.1,17238,1799,44.4,7.6,6.4,1.8,24.3,4.2,7.7,2.4,15.7,6.1,99.2,1.6,39.7,5.6,0,1.8,0,3.3,23.3,7.6,50.7,8.4,0,0.3,0.6812,0.3816,0.8812,0.9815,2.9255,0.7865,0.0628,0.6454,0.1478,0.8576,1.7136,0.3003,0.988,0.9966,1.9846,0.999,0,0,0.9868,0.9782,0,1.965,0.3453,8.5887,0.7081,"0","0","0","1","1","0","0","0","0","0","1","1","2","0","0","1","1","0","2","5","1172","258",30,5.2,"1354",1.47280745e-05,0.0167819757897
"36",NEW YORK,NY,"36081",Queens,"36081041300","Census Tract 413, Queens County, New York",0.061313769804,"4867","740","1052","87","986","100","1078","538","62","52","15390","2692","1645","428","417","147","1557","391","447","171","159",90.4,"4807",742,"1794",367.7,"98",65.2,"0","12","334",117,"501","107","0","12",22.6,10.5,2.7,2.3,15390,2692,55,9.6,8.6,3.2,32,6.4,9.2,3.8,16.1,9,98.8,2.6,40.6,5.7,9.3,6.1,0,3,33.9,11.4,50.8,10,0,0.2,0.7865,0.1575,0.9228,0.9955,2.8623,0.7691,0.1365,0.9401,0.2474,0.868,2.192,0.62,0.9828,0.997,1.9798,0.9984,0.6324,0,0.9964,0.9783,0,2.6071,0.6253,9.6412,0.8383,"0","0","1","1","2","0","1","0","0","1","1","1","2","0","0","1","1","0","2","7","1186","362",24.4,5.8,"1575",1.6538681e-05,0.0170928822204
"36",NEW YORK,NY,"36081",Queens,"36081041500","Census Tract 415, Queens County, New York",0.066001048084,"4052","566","1161","60","1039","85","755","358","53","41","17380","2540","804","249","507","146","1024","256","468","169","154",74.5,"3557",602.7,"1253",309.3,"88",51.4,"0","12","237",86,"593","130","12","23",18.9,8.4,2.6,2,17380,2540,31.5,7.9,12.5,3.8,25.3,5.2,11.5,3.8,14.8,7.1,87.8,8.4,34.3,7.1,7.6,4.4,0,2.8,22.8,8.1,57.1,11,0.3,0.6,0.7107,0.1454,0.878,0.9335,2.6676,0.7145,0.3333,0.7067,0.4186,0.8348,2.2934,0.6853,0.8946,0.9931,1.8877,0.9687,0.5918,0,0.9857,0.9841,0.5022,3.0638,0.8108,9.9125,0.8685,"0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","1","0","2","4","853","350",21.1,7.3,"1949",1.8175738e-05,0.0183551161682
"36",NEW YORK,NY,"36081",Queens,"36081042700","Census Tract 427, Queens County, New York",0.065852012712,"5234","773","1279","81","1217","104","1412","628","29","37","18142","2750","1101","307","457","129","1615","464","539","251","201",125.4,"4843",793.7,"1565",375.9,"47",67.2,"0","17","342",147.4,"743","110","0","17",27.5,9.9,1.1,1.4,18142,2750,34.9,7.6,8.7,2.6,30.9,7.6,10.3,4.5,16.5,10.2,92.5,6.6,32.6,6.5,3.7,5.2,0,2.5,28.1,11.9,61.1,7.6,0,0.3,0.8571,0.0271,0.8595,0.9513,2.695,0.7223,0.1405,0.9203,0.3294,0.8769,2.2671,0.6687,0.925,0.9913,1.9163,0.9795,0.4655,0,0.9928,0.9871,0,2.4454,0.5543,9.3238,0.8011,"0","0","0","1","1","0","1","0","0","1","1","1","2","0","0","1","1","0","2","6","1330","290",25.4,6.1,"1974",1.8468044e-05,0.0221276057086
"36",NEW YORK,NY,"36081",Queens,"36081043900","Census Tract 439, Queens County, New York",0.0636103045,"3834","457","1230","85","1144","104","926","377","190","80","17479","3277","1076","221","426","142","1051","258","203","114","233",102.1,"3565",462.6,"1515",279.7,"55",66.7,"0","12","254",101.9,"669","135","0","12",24.2,9,9.6,3.8,17479,3277,42.2,7,11.1,4,27.4,5.9,5.3,2.9,20.4,8.7,93,4.8,43.1,6.1,4.5,5.4,0,2.6,22.2,8.7,58.5,10.5,0,0.3,0.8122,0.8286,0.8754,0.9764,3.4926,0.9259,0.2551,0.8131,0.0427,0.9381,2.049,0.5217,0.9285,0.9976,1.9261,0.9832,0.4949,0,0.9844,0.9852,0,2.4645,0.563,9.9322,0.8707,"0","0","0","1","1","0","0","0","1","1","1","1","2","0","0","1","1","0","2","6","773","280",20.2,7.5,"1898",1.7810346e-05,0.0186015439956
"36",NEW YORK,NY,"36081",Queens,"36081044400","Census Tract 444, Queens County, New York",0.346384073362,"3505","467","1015","72","943","79","854","305","141","91","18176","3077","778","239","376","87","936","254","414","103","109",61.3,"3408",472.2,"627",191.5,"179",55.3,"0","12","147",67.1,"516","91","102","66",24.4,8.4,8.6,5.3,18176,3077,33.7,7.8,10.7,2.8,26.7,6.3,11.8,3.1,11.6,6.4,97.2,3.7,19.7,5.5,17.6,5.3,0,3.1,15.6,7,54.7,7.9,2.9,1.8,0.8153,0.7813,0.8588,0.9457,3.4011,0.9044,0.2339,0.7809,0.4403,0.7206,2.1757,0.6092,0.9638,0.9523,1.9161,0.9795,0.769,0,0.9626,0.9822,0.8379,3.5517,0.9426,11.0446,0.9633,"0","0","0","1","1","0","0","0","0","0","1","1","2","0","0","1","1","0","2","5","673","241",19.2,5.3,"4836",9.63392715e-05,0.0685780774371
"36",NEW YORK,NY,"36081",Queens,"36081044800","Census Tract 448, Queens County, New York",0.080309988204,"2869","299","823","38","741","50","878","254","119","68","20238","3489","450","116","186","74","861","170","94","48","55",38.5,"2726",308.3,"553",181.1,"144",56,"0","12","159",53.8,"194","71","0","12",30.7,7.9,9.1,4.8,20238,3489,26.6,6.4,6.5,2.5,30,5,3.3,1.6,7.4,5.2,95,4.2,21.6,6.7,17.5,6.8,0,3.9,21.5,7.1,26.2,9.1,0,0.4,0.8915,0.8068,0.7995,0.894,3.3918,0.9023,0.0649,0.9002,0.0087,0.4633,1.4371,0.1614,0.9431,0.962,1.9051,0.9755,0.7678,0,0.9832,0.9233,0,2.6743,0.6555,9.4083,0.8111,"0","0","0","0","0","0","1","0","0","1","1","1","2","0","0","1","1","0","2","5","323","183",11.3,5.9,"1960",2.2141033e-05,0.0223402334487
"36",NEW YORK,NY,"36081",Queens,"36081045200","Census Tract 452, Queens County, New York",0.082710384338,"1204","267","197","52","197","52","35","37","17","18","18414","2155","126","34","437","113","194","78","109","70","20",21.9,"970",275.8,"146",77.3,"57",28.6,"0","12","37",21.2,"27","20","381","106",4.3,4.8,4.6,4.6,18414,2155,14.3,3.7,36.3,8.4,16.1,5.4,13.2,8.3,10.2,10.8,80.6,14.3,12.7,6.1,28.9,12.4,0,15.2,18.8,9.6,13.7,9.8,31.6,5.3,0.1315,0.4082,0.8521,0.6597,2.0515,0.5308,0.9808,0.145,0.543,0.649,2.3178,0.6998,0.8545,0.9016,1.7561,0.9107,0.8665,0,0.9758,0.8105,0.9816,3.6344,0.9568,9.7598,0.8515,"0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","0","1","2","4","33","24",4,2.8,"2420",2.2868647e-05,0.0222171825055
"36",NEW YORK,NY,"36081",Queens,"36081045700","Census Tract 457, Queens County, New York",0.058114914734,"3058","495","1187","42","934","100","463","275","48","50","25410","3868","476","164","495","134","514","170","320","150","13",16.4,"2856",504.8,"642",202.1,"310",80.5,"0","12","119",62.2,"410","95","0","12",15.7,8.8,2.5,2.5,25410,3868,21,6.8,16.2,3.7,16.8,4.8,10.5,4.1,1.4,1.7,93.4,6.6,22.6,6.1,26.1,6.7,0,2.7,12.7,6.5,43.9,9,0,0.4,0.6252,0.1344,0.6145,0.8161,2.1902,0.5734,0.5566,0.1694,0.3449,0.0419,1.1128,0.0682,0.9316,0.9661,1.8977,0.9728,0.8484,0,0.9434,0.9694,0,2.7612,0.6938,7.9619,0.6173,"0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","1","0","2","4","347","153",11.3,5,"1556",1.6041824e-05,0.0184854285127
"36",NEW YORK,NY,"36081",Queens,"36081045900","Census Tract 459, Queens County, New York",0.052851958372,"3485","486","1214","52","977","88","361","190","127","84","24687","4171","623","187","190","87","868","268","161","91","105",66.1,"3388",489.4,"949",219,"4",16.3,"9","14","208",79.1,"459","87","8","4",10.4,5.5,6.9,4.2,24687,4171,26.5,7.4,5.5,2.7,24.9,6.9,4.6,2.9,10.7,6.7,97.2,3.7,28.9,5.4,0.3,1.3,0.7,1.2,21.3,7.9,47,8.9,0.2,0.1,0.4323,0.664,0.6417,0.8929,2.6309,0.7039,0.0423,0.6838,0.026,0.6767,1.4288,0.1578,0.9638,0.9845,1.9483,0.9904,0.2232,0.4938,0.9827,0.9737,0.44,3.1134,0.8274,9.1214,0.7764,"0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","1","0","2","4","522","158",15,4.2,"973",1.4595272e-05,0.0180530904904
"36",NEW YORK,NY,"36081",Queens,"36081046100","Census Tract 461, Queens County, New York",0.043558869334,"2535","324","819","50","704","66","450","153","114","43","18261","2297","522","169","300","80","580","164","131","54","67",38,"2314",354.6,"692",185.2,"14",20.8,"0","12","120",52.4,"389","70","9","5",17.8,6,8.6,3,18261,2297,29.7,8.6,11.8,3.2,22.9,5.8,5.2,2,9.5,5.3,91.3,7.7,29.3,6.9,1.7,2.5,0,3.9,17,7.3,55.3,8.5,0.4,0.2,0.6836,0.7813,0.8565,0.9214,3.2428,0.8672,0.2938,0.547,0.0399,0.6089,1.4896,0.1841,0.9171,0.9853,1.9024,0.9746,0.3594,0,0.969,0.9826,0.5476,2.8586,0.7353,9.4934,0.8213,"0","0","0","1","1","0","0","0","0","0","1","1","2","0","0","1","1","0","2","5","612","220",24.1,7.5,"1497",1.1891213e-05,0.01807515157
"36",NEW YORK,NY,"36081",Queens,"36081046300","Census Tract 463, Queens County, New York",0.06155045033,"3855","529","1191","61","1033","89","484","264","74","59","22219","3689","962","222","390","134","748","220","295","98","131",71.8,"3775",536.4,"1132",254,"251",85.1,"0","12","145",60.8,"555","91","0","12",12.6,6.2,3.4,2.6,22219,3689,36.1,6.8,10.1,3.2,19.4,5,7.7,2.7,12.7,6.9,97.9,3.6,30.9,5.7,21.1,7.1,0,2.7,14,5.8,53.7,8.2,0,0.3,0.5201,0.2452,0.7328,0.9567,2.4548,0.6532,0.2035,0.2982,0.1478,0.7666,1.4161,0.1529,0.9716,0.9885,1.9601,0.9938,0.8066,0,0.9528,0.9812,0,2.7406,0.6848,8.5716,0.7059,"0","0","0","1","1","0","0","0","0","0","1","1","2","0","0","1","1","0","2","5","810","247",21,6.4,"2357",1.7087304e-05,0.0208048336452
"36",NEW YORK,NY,"36081",Queens,"36081046500","Census Tract 465, Queens County, New York",0.050099823316,"3539","582","960","78","876","93","586","273","77","63","15914","1769","917","271","439","163","721","250","278","137","98",52.9,"3521",582.6,"1033",286.6,"265",119.4,"0","12","173",74.2,"529","120","0","12",16.9,7.2,3.9,2.8,15914,1769,38.2,8.3,12.4,4.9,20.4,6.2,7.9,4,11.2,5.9,99.5,1.8,32.8,7.8,27.6,12.2,0,3.3,19.7,8.2,60.4,10.9,0,0.3,0.6593,0.3138,0.9119,0.9643,2.8493,0.7654,0.3272,0.3628,0.1604,0.7016,1.552,0.2137,0.9918,0.9915,1.9833,0.9989,0.8586,0,0.9783,0.9867,0,2.8236,0.721,9.2082,0.787,"0","0","1","1","2","0","0","0","0","0","1","1","2","0","0","1","1","0","2","6","959","358",27.1,9.2,"2193",1.37751285e-05,0.0150593061209
"36",NEW YORK,NY,"36081",Queens,"36081046800","Census Tract 468, Queens County, New York",0.088579134738,"3221","322","1102","62","965","94","394","187","100","56","23726","3248","497","154","482","104","605","107","479","127","73",54.1,"3153",327.9,"314",141.1,"355",91.6,"0","12","183",82.3,"330","95","0","12",12.2,5.8,6.5,3.6,23726,3248,20.9,6.6,15,3.1,18.8,2.7,14.9,3.9,7.6,5.6,97.9,2.8,10.3,4.5,32.2,8.1,0,2.9,19,8.3,34.2,8.4,0,0.4,0.5053,0.6284,0.6785,0.8148,2.627,0.7027,0.4828,0.2625,0.6531,0.4782,1.8766,0.4007,0.9716,0.8738,1.8454,0.9518,0.8845,0,0.9765,0.9505,0,2.8115,0.7156,9.1605,0.7811,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","2","3","485","160",15.1,4.6,"1531",2.4431985e-05,0.0205463131261
"36",NEW YORK,NY,"36081",Queens,"36081047500","Census Tract 475, Queens County, New York",0.108873814164,"4052","487","1685","85","1380","113","597","251","172","77","28110","4149","505","146","339","117","763","150","189","81","80",53.8,"3816",494.9,"738",193.4,"500",97.9,"0","12","159",71.1,"668","124","17","12",14.8,5.9,6.8,2.8,28110,4149,16.8,4,8.4,2.7,18.8,2.9,4.7,1.9,5.8,3.9,94.2,4.6,19,4.4,29.7,5.6,0,1.9,11.5,5.1,48.4,7.3,0.4,0.3,0.5969,0.6555,0.5152,0.7294,2.497,0.6657,0.1286,0.2625,0.0279,0.3347,0.7537,0.0312,0.9374,0.9485,1.8859,0.968,0.8709,0,0.9322,0.9754,0.5476,3.3261,0.8921,8.4627,0.691,"0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","1","0","2","4","766","205",18.9,4.6,"2744",2.9567367e-05,0.0285763618622
"36",NEW YORK,NY,"36081",Queens,"36081047800","Census Tract 478, Queens County, New York",0.25217286875,"5295","634","2310","82","2124","169","269","181","268","185","34042","4407","551","229","947","127","611","257","918","270","123",118.2,"4371",711.1,"351",229.1,"1358",174.2,"0","17","171",111.8,"469","162","11","5",5.1,3.3,8,5.5,34042,4407,12.5,4.9,17.9,3.1,11.5,4.7,17.3,4.8,5.8,5.5,82.5,9.1,6.8,4.4,58.8,7.2,0,1.4,8.1,5.2,22.1,7.8,0.2,0.1,0.1728,0.7466,0.3376,0.598,1.855,0.4699,0.6596,0.058,0.7773,0.3347,1.8296,0.3715,0.8645,0.811,1.6755,0.8726,0.9584,0,0.8838,0.9009,0.44,3.1831,0.8502,8.5432,0.7017,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","2","493","180",9.3,3.2,"2782",7.02576645e-05,0.0457353443537
"36",NEW YORK,NY,"36081",Queens,"36081047900","Census Tract 479, Queens County, New York",0.151535768552,"5270","607","1877","79","1675","124","1142","346","109","70","23346","2721","916","227","889","199","1240","242","480","136","178",97,"4742",621.6,"1418",327.2,"477",123.2,"0","17","287",96.2,"746","145","11","5",21.7,6.8,4.2,2.7,23346,2721,24.3,4.8,16.9,4,23.5,3.7,9.1,2.7,10.6,5.7,90,5.6,28.9,5.9,25.4,6.5,0,1.7,17.1,5.6,44.5,7.6,0.2,0.1,0.7698,0.3544,0.6925,0.8666,2.6833,0.7191,0.6007,0.5903,0.2405,0.671,2.1025,0.5589,0.9081,0.9845,1.8926,0.9707,0.8433,0,0.9694,0.9702,0.44,3.2229,0.8622,9.9013,0.8669,"0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","1","0","2","4","605","319",11.5,5.5,"2632",4.2721387e-05,0.0376989642183
"36",NEW YORK,NY,"36081",Queens,"36081048300","Census Tract 483, Queens County, New York",0.085535492672,"3837","477","1283","72","1175","79","547","290","80","48","25954","4852","573","139","427","142","736","242","199","81","101",68.2,"3614",489.1,"679",187.8,"288",73.8,"3","9","233",93,"562","113","0","12",14.3,7.5,3.8,2.1,25954,4852,20.2,4.8,11.1,4.1,19.2,5.8,5.2,2.2,8.6,5.8,94.2,5,18.2,4.5,22.4,5.6,0.2,0.7,19.8,7.8,47.8,9,0,0.3,0.581,0.2996,0.5949,0.8027,2.2782,0.6004,0.2551,0.2862,0.0399,0.5502,1.1314,0.0718,0.9374,0.9441,1.8815,0.9664,0.8186,0.4247,0.9787,0.9747,0,3.1967,0.8541,8.4878,0.6944,"0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","1","0","2","4","703","223",18.3,5.7,"1776",2.36447875e-05,0.0260968987622
"36",NEW YORK,NY,"36081",Queens,"36081048900","Census Tract 489, Queens County, New York",0.139771240612,"1475","201","466","36","422","48","181","130","24","19","24875","6564","251","112","258","72","385","101","64","38","50",35.1,"1372",208.1,"406",139.9,"19",31.4,"0","12","66",37.9,"121","53","6","9",12.3,8.7,3.5,2.7,24875,6564,24.1,8.9,17.5,5.5,26.1,5.9,4.3,2.4,11.8,8.2,93,6.2,30.6,9.6,4.1,6.7,0,6.7,15.6,8.8,28.7,11.8,0.4,0.6,0.5095,0.2583,0.6343,0.8638,2.2659,0.5968,0.6371,0.7513,0.0206,0.7298,2.1388,0.5836,0.9285,0.9879,1.9164,0.9796,0.4807,0,0.9626,0.9337,0.5476,2.9246,0.7619,9.2457,0.7917,"0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","1","0","2","4","158","68",10.7,4.5,"4038",3.79826175e-05,0.0310763044316
"36",NEW YORK,NY,"36081",Queens,"36081049200","Census Tract 492, Queens County, New York",0.18773051444,"5249","438","1898","63","1815","85","348","192","160","76","27816","3117","415","146","684","171","1070","248","547","187","108",60.1,"4887",490.1,"287",131.3,"1089",188.2,"0","17","153",77.4,"512","137","7","5",6.6,3.5,5.7,2.8,27816,3117,10.7,3.7,13,3.5,20.4,4.4,10.4,3.5,6,3.3,93.1,5.2,6,2.7,57.4,9.7,0,1.7,8.4,4.2,28.2,7.1,0.1,0.1,0.2499,0.5449,0.5259,0.5248,1.8455,0.4668,0.3628,0.3628,0.337,0.3513,1.4139,0.1518,0.9292,0.7908,1.72,0.8934,0.9563,0,0.8897,0.9318,0.3791,3.1569,0.8419,8.1363,0.6427,"0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","2","3","434","176",8.3,3.2,"2569",5.2069307e-05,0.0359140159919
"36",NEW YORK,NY,"36081",Queens,"36081049700","Census Tract 497, Queens County, New York",0.076282558242,"3054","328","1074","66","973","91","219","158","64","64","34060","8520","406","130","283","90","624","156","225","93","85",77.5,"1889",407.6,"609",183.5,"11",21.6,"0","12","90",55.5,"270","86","21","27",7.2,5,3.9,3.9,34060,8520,18.3,5.9,9.3,3.1,20.4,4.6,7.4,3.1,8.7,7.9,61.9,11.6,20.9,5.9,1,2,0,3,9.2,5.6,27.7,9,0.7,0.9,0.2803,0.3138,0.3372,0.7635,1.6948,0.4189,0.1665,0.3628,0.1306,0.5564,1.2163,0.0902,0.7562,0.9585,1.7147,0.891,0.3048,0,0.9035,0.9297,0.6342,2.7722,0.6986,7.398,0.5327,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","2","3","338","141",11.1,4.5,"1191",2.0894136e-05,0.0184485016884
"36",NEW YORK,NY,"36081",Queens,"36081049900","Census Tract 499, Queens County, New York",0.178528931576,"5313","558","1778","100","1637","131","484","241","238","97","24469","2962","779","205","652","163","1062","262","388","141","202",133.7,"4515",606.2,"1193",280.3,"0",24,"8","12","281",108.3,"494","121","10","14",9.1,4.4,8.1,3.2,24469,2962,20.5,4.7,12.3,2.7,20,4.5,7.3,2.4,12.3,8.1,85,7.1,23.3,4.9,0,1.3,0.4,0.7,17.2,6.5,30.2,7.2,0.2,0.3,0.3737,0.7529,0.6497,0.8081,2.5844,0.6905,0.3221,0.3357,0.1245,0.7511,1.5334,0.2045,0.8788,0.9687,1.8475,0.953,0,0.436,0.9697,0.9389,0.44,2.7846,0.7037,8.7499,0.7302,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","2","3","595","232",11.2,4.2,"3038",4.96017245e-05,0.0339500696956
"36",NEW YORK,NY,"36081",Queens,"36081050800","Census Tract 508, Queens County, New York",0.084761358162,"2039","342","678","57","623","67","293","147","92","62","28531","3723","206","89","324","128","511","191","141","51","82",50.8,"1974",345.8,"66",80.8,"79",47.5,"13","21","64",43.7,"188","71","0","12",14.5,7.5,9.2,5.7,28531,3723,15.8,5.3,15.9,5.1,25.1,8.4,6.9,2.7,13.2,8,96.8,4.9,3.5,4.2,11.7,6.9,1.9,3.2,10.3,6.9,30.2,11,0,0.6,0.5877,0.8117,0.5008,0.7034,2.6036,0.6959,0.5376,0.6954,0.1037,0.7851,2.1218,0.572,0.9596,0.692,1.6516,0.8613,0.6806,0.6012,0.9189,0.9389,0,3.1396,0.8361,9.5166,0.8237,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","2","3","85","81",4.2,3.5,"1802",2.3192067e-05,0.0196943240881
"36",NEW YORK,NY,"36081",Queens,"36081051100","Census Tract 511, Queens County, New York",0.105756040514,"2188","243","804","39","744","56","77","58","62","32","41756","6053","96","37","303","70","552","148","215","83","66",34,"841",326.5,"195",92.6,"32",25.5,"0","12","75",39.8,"184","53","0","12",3.5,2.5,5.5,2.7,41756,6053,6.4,2.2,13.8,3.4,25.2,6.2,9.8,3.5,8.9,4.5,38.4,14.3,9.3,4.3,4,3.2,0,4,10.1,5.3,24.7,7,0,0.5,0.0925,0.5217,0.1938,0.3061,1.1141,0.2307,0.4094,0.7014,0.2919,0.5703,1.973,0.4655,0.5891,0.8594,1.4485,0.7619,0.4772,0,0.9166,0.9163,0,2.3101,0.494,6.8457,0.4442,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","104","55",4.8,2.5,"893",2.84510105e-05,0.0304747783518
"36",NEW YORK,NY,"36081",Queens,"36081051500","Census Tract 515, Queens County, New York",0.08662777523,"3260","294","1243","43","1162","76","311","220","81","41","37085","6484","253","107","455","135","665","124","311","98","70",59.6,"1100",398.5,"178",88.9,"505",97.5,"0","12","55",51.4,"268","87","0","12",9.5,6.8,5.1,2.6,37085,6484,10.8,4.4,14,4.3,20.4,3.3,9.5,3.2,6,5.1,33.7,11.8,6.2,3,40.6,7.7,0,2.6,4.7,4.4,23.1,7.3,0,0.4,0.3923,0.4732,0.2719,0.5297,1.6671,0.4097,0.4216,0.3628,0.2696,0.3513,1.4053,0.1484,0.5424,0.796,1.3384,0.7042,0.9183,0,0.7664,0.9069,0,2.5916,0.6183,7.0024,0.4684,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","2","243","143",7.5,4.4,"1548",2.40004055e-05,0.0241053548845
"36",NEW YORK,NY,"36081",Queens,"36081051700","Census Tract 517, Queens County, New York",0.098139020258,"1969","305","805","41","703","59","164","95","36","32","33817","6850","283","127","256","68","403","128","128","65","45",31.4,"790",376.7,"172",90,"21",19.2,"0","12","65",42.4,"155","51","5","34",8.3,4.6,3.5,2.8,33817,6850,19.2,7.6,13,3.7,20.5,5.7,6.5,3.3,6.4,4.4,40.1,18.1,9.5,4.8,2.6,2.4,0,4,9.2,6,22,7.5,0.3,1.7,0.3351,0.2583,0.3431,0.7829,1.7194,0.426,0.3628,0.3687,0.0858,0.3837,1.201,0.0865,0.6043,0.8626,1.4669,0.7714,0.414,0,0.9035,0.9002,0.5022,2.7199,0.6762,7.1072,0.4857,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","139","78",7.1,3.8,"1054",2.65648665e-05,0.0322441234251
"36",NEW YORK,NY,"36081",Queens,"36081052600","Census Tract 526, Queens County, New York",0.07049257265,"1970","304","575","31","543","43","270","148","99","55","27219","3320","204","91","268","62","435","147","141","57","64",36.9,"1919",312.2,"28",48.5,"0",17,"0","12","50",35.1,"142","48","0","12",13.8,6.8,9.4,4.9,27219,3320,14.6,5.6,13.6,3.3,22.1,6.6,7.2,2.8,11.8,6.7,97.4,5,1.5,2.6,0,3,0,5.5,9.2,6.4,26.2,8.5,0,0.6,0.564,0.8203,0.5481,0.6694,2.6018,0.6954,0.3973,0.4867,0.1191,0.7298,1.7329,0.3119,0.9659,0.5153,1.4812,0.7783,0,0,0.9035,0.9233,0,1.8268,0.2921,7.6427,0.5699,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","2","3","196","67",9.9,3.3,"561",1.8952773e-05,0.018371685934
